,22,26,28,38,55,58,65,70,75,79,92,102,109,114,119,128,147,148,153,164,190,195,205,206,210,211,244,252,286,303,306,313,317,327,332,339,359,372,389,390,391,392,393,394,395
9,0.0037660527,0.003864439,0.0035555018,0.003981102,0.0038075803,0.001846527,0.003842309,0.0038769539,0.0036591317,0.003260314,0.0038532105,0.0038622785,0.003909026,0.001754999,0.0030433151,0.0018425077,0.0039983084,0.0038227756,0.0032361704,0.003731834,0.00050642627,0.003778486,0.0037865688,0.0038372185,0.0039935037,0.0038688083,0.0038870887,0.0039687636,0.0,0.003722663,0.003345052,0.0032810073,0.0032143884,0.0030622683,0.0037678308,0.0037860807,0.0037409395,0.0038631512,0.0030788009,0.00056672597,0.0018239166,0.00030077333,0.0014846054,0.00372526,0.0011200462
10,0.0037178646,0.0038629572,0.0035582085,0.003995329,0.0037659716,0.0015281689,0.0038566606,0.0038767515,0.003686229,0.0026872414,0.0037964527,0.0038594282,0.003982928,0.0014881653,0.0032229456,0.0015032658,0.0039983294,0.0039395685,0.0027280818,0.003737543,0.0005053315,0.0037866163,0.0037370592,0.0037861748,0.0039986954,0.003830159,0.0038890499,0.003969058,0.0,0.0037410024,0.0034528899,0.0033201287,0.0028749348,0.0030666117,0.003545233,0.0037266663,0.0037359921,0.0038615705,0.0030788009,0.00056672597,0.0018239166,0.00030077333,0.0014846054,0.0037409137,0.0011200462
11,0.0037596899,0.0038644017,0.0035558583,0.003995973,0.0037257017,0.0014693988,0.0038502603,0.0038786684,0.0036846562,0.0034438996,0.0037722767,0.0038607526,0.0039782505,0.0014680397,0.0032762703,0.0014658519,0.0039983094,0.0039657983,0.0017257653,0.0037292652,0.0010347118,0.003790153,0.0037416662,0.003753503,0.003998668,0.003823898,0.0038902874,0.003968853,0.0,0.0036934703,0.0034667368,0.0030845175,0.0028691841,0.0030617318,0.0030904429,0.0036953457,0.0036886656,0.003862965,0.0030788009,0.00057889306,0.0021537442,0.00030077333,0.0014846054,0.003753993,0.0012067065
12,0.0024437648,0.003864096,0.003617343,0.0039952644,0.0037066266,0.0030037807,0.0038563774,0.0038768598,0.0034112828,0.0018759011,0.0037589946,0.0038535371,0.003983151,0.0038626122,0.0032643576,0.002796968,0.003998319,0.003952615,0.0039994153,0.0037607315,0.003246287,0.0037850728,0.003704814,0.003742047,0.003998618,0.0038195488,0.0038847944,0.0039685634,0.0,0.0036653082,0.0034849104,0.0028808464,0.0028577077,0.003846018,0.0029203426,0.0036640025,0.0036683788,0.0038556028,0.0031575274,0.00057889306,0.0021544467,0.00030077333,0.0016306117,0.0037555674,0.0012067065
13,0.0037659355,0.003869051,0.0036630717,0.0035992016,0.003996938,0.0036291312,0.0038701778,0.0038834054,0.003600675,0.0012236002,0.0037685062,0.0038640627,0.0036161393,0.0036119232,0.0032978058,0.0034548275,0.0039985264,0.0036734694,0.0035982463,0.003789745,0.0034398113,0.003847041,0.0037345125,0.0037426923,0.00359042,0.0038251404,0.0039238688,0.003973924,0.0,0.0036475707,0.00344446,0.0027080167,0.0029219538,0.0038638192,0.0029023336,0.0037063148,0.0038469334,0.003867114,0.0032548958,0.0005788922,0.0023957703,0.00030077333,0.002091561,0.0037550954,0.0014430559
14,0.003783818,0.0038634874,0.0036103749,0.0033789643,0.003987616,0.0035983936,0.0038366572,0.003876861,0.0036608293,0.003465164,0.003415856,0.0035304292,0.0028194706,0.0036447889,0.0032184932,0.0035511127,0.003998295,0.0025205645,0.0036597874,0.0037387013,0.003364376,0.0037813366,0.0035009938,0.0035338416,0.0035134477,0.0037530367,0.0038864946,0.003968456,0.0,0.0036215493,0.0034025959,0.00265951,0.0028712747,0.003859897,0.0033685684,0.0032186091,0.0038762752,0.0038618103,0.0033313406,0.00061338977,0.0023957703,0.00030077333,0.0024294003,0.003764598,0.0015382266
15,0.0037759917,0.0038684255,0.0035975762,0.0036258919,0.003987872,0.0036486455,0.0038503753,0.0038872194,0.003740269,0.003724834,0.0030536898,0.0038639207,0.0028024935,0.0037136395,0.003196598,0.0036059492,0.0039982763,0.0025438543,0.0037388827,0.0037599194,0.0033886977,0.0038180675,0.0028726005,0.0028539307,0.0037246703,0.003733685,0.0039005242,0.0039685233,0.0,0.0035905498,0.0033691502,0.0026549608,0.0031570229,0.0038642676,0.0035918157,0.0017002072,0.0039204163,0.003866697,0.0033883806,0.0007237355,0.0023956164,0.00032216517,0.0026316927,0.0037722124,0.0015377154
16,0.0027525716,0.0038623794,0.0036445044,0.0035735008,0.0039929906,0.0035969005,0.003855836,0.0038794547,0.0035695713,0.0018980507,0.0036851866,0.0038582094,0.0035794592,0.0035809882,0.0032250558,0.0035933256,0.0039983294,0.003588063,0.0035702186,0.0037713407,0.0025094019,0.0038146742,0.0032478527,0.003607694,0.0035711073,0.003812846,0.0038958904,0.003969092,0.0,0.0035896646,0.0033824495,0.002671038,0.0035192852,0.0035606374,0.003646789,0.002705586,0.0039437134,0.0038606348,0.0034114479,0.0007237355,0.0023956164,0.00038142584,0.0026966943,0.0037733412,0.0015377154
17,0.0037383565,0.003861503,0.0036271645,0.0036655196,0.0036389702,0.0030888761,0.003851622,0.0038752025,0.003674534,0.0026444523,0.0037950822,0.0039977343,0.0036452839,0.0030410602,0.0032277638,0.0030941793,0.0039983154,0.003597553,0.003505646,0.0037489654,0.0025723462,0.003778271,0.0035718395,0.003757656,0.00367122,0.0039293747,0.003884841,0.003968918,0.0,0.0035712805,0.003340718,0.002715912,0.0035400281,0.004,0.0036581974,0.0035048034,0.0036981048,0.004,0.0034114479,0.0007232189,0.0024435276,0.0005028877,0.0027148107,0.00377832,0.0015344933
18,0.0037763633,0.0038647354,0.003612512,0.003692407,0.0037626966,0.0027414334,0.003855178,0.0038859786,0.0036976433,0.0036178622,0.0038767739,0.003997769,0.003677148,0.0027063638,0.0032233775,0.0027180957,0.0039983154,0.0036517864,0.0033455482,0.0037629192,0.0033766883,0.0038332173,0.0037687987,0.0038412453,0.0036956477,0.0039592204,0.003909657,0.0039689005,0.0,0.0037678462,0.0033837701,0.0031747813,0.0035811136,0.004,0.0036152347,0.0037129768,0.0036711488,0.004,0.0034114479,0.000737566,0.00250111,0.0005890996,0.0027148107,0.003782385,0.001534503
